Id,PostTypeId,AcceptedAnswerId,creationDate,CurrentDate,Days,Score,ViewCount,Body,LastActivityDate,Title,Tags,AnswerCount,CommentCount,Class
11837345,1,11837378,6/8/2012,23-10-2020,3000,5,26269,"<p>I am trying to connect to an Oracle Database using java and JDBC code. I can't do that because I get the error below:</p>

<blockquote>
  <p>java.sql.SQLException: Listener refused the connection with the
  following error: ORA-12514, TNS:listener does not currently know of
  service requested in connect descriptor</p>
</blockquote>

<p>What is the reason for the error and how to fix it ?</p>

<p>PS- 
Out of all the DBMS, Oracle express 11g seems to be the most complicated and difficult to use.
Is that really the case ?</p>
",1/18/2014 9:35,Listener refused the connection with the following error: ORA-12514,<java><jdbc><oracle11g>,2,2,1
19801405,1,,5/11/2013,23-10-2020,2544,2,5373,"<p>I am getting sporadic errors from a java service that is listening to OracleAQ.</p>

<p>It seems to be happening each night, and I can't be sure what is going on.  Could it really be a database connection problem ?</p>

<p>Or does the ""Dequeue failed"" suggest that it was connected and something else happened ?</p>

<p>Here is the exception below :</p>

<pre><code>[2013-11-04 18:16:16,508] WARN  org.springframework.jms.listener.DefaultMessageListenerContainer - Setup of JMS message listener invoker failed for destination 'MYCOMPANY_INFO_QUEUE' - trying to recover. Cause: JMS-120: Dequeue failed; nested exception is java.sql.SQLException: Io exception: Socket read timed out
oracle.jms.AQjmsException: JMS-120: Dequeue failed
       at oracle.jms.AQjmsError.throwEx(AQjmsError.java:311)
       at oracle.jms.AQjmsConsumer.dequeue(AQjmsConsumer.java:2234)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:1028)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:951)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:929)
       at oracle.jms.AQjmsConsumer.receive(AQjmsConsumer.java:781)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveMessage(AbstractPollingMessageListenerContainer.java:430)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.doReceiveAndExecute(AbstractPollingMessageListenerContainer.java:310)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveAndExecute(AbstractPollingMessageListenerContainer.java:263)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.invokeListener(DefaultMessageListenerContainer.java:1096)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.executeOngoingLoop(DefaultMessageListenerContainer.java:1088)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.run(DefaultMessageListenerContainer.java:985)
       at java.lang.Thread.run(Thread.java:662)

[Linked-exception]
java.sql.SQLException: Io exception: Socket read timed out
       at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:112)
       at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:146)
       at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:255)
       at oracle.jdbc.driver.T4CCallableStatement.executeForRows(T4CCallableStatement.java:976)
       at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:1168)
       at oracle.jdbc.driver.OraclePreparedStatement.executeInternal(OraclePreparedStatement.java:3285)
       at oracle.jdbc.driver.OraclePreparedStatement.executeQuery(OraclePreparedStatement.java:3329)
       at oracle.jms.AQjmsConsumer.dequeue(AQjmsConsumer.java:1732)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:1028)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:951)
       at oracle.jms.AQjmsConsumer.receiveFromAQ(AQjmsConsumer.java:929)
       at oracle.jms.AQjmsConsumer.receive(AQjmsConsumer.java:781)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveMessage(AbstractPollingMessageListenerContainer.java:430)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.doReceiveAndExecute(AbstractPollingMessageListenerContainer.java:310)
       at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveAndExecute(AbstractPollingMessageListenerContainer.java:263)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.invokeListener(DefaultMessageListenerContainer.java:1096)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.executeOngoingLoop(DefaultMessageListenerContainer.java:1088)
       at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.run(DefaultMessageListenerContainer.java:985)
       at java.lang.Thread.run(Thread.java:662)

[2013-11-04 18:16:16,569] INFO  org.springframework.jms.listener.DefaultMessageListenerContainer - Successfully refreshed JMS Connection
</code></pre>
",11/14/2013 13:23,What is causing this JMS error connecting to OracleAQ?,<java><queue><jms><spring-jms><oracle-aq>,2,1,0
19806444,1,,6/11/2013,23-10-2020,2543,1,1534,"<p>Our project moving to use SSL in all our database connections, we have successfully done this for our Java based batch processing system using <a href=""http://www.oracle.com/technetwork/database/enterprise-edition/wp-oracle-jdbc-thin-ssl-130128.pdf"" rel=""nofollow"">this guide to SSL and JDBC thin driver</a>. We are now tasked with configuring our webapp, running in Websphere, to use these SSL connections to the database. </p>

<p>Having followed the step by step <a href=""http://bpm4everyone.blogspot.co.uk/2013/02/oracle-ssl-with-was.html"" rel=""nofollow"">instructions layed out in this blog post</a> we get an error when running the test connection (<code>-Djavax.net.debug=all</code> is set for the jvm):</p>

<pre><code>[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O Default : 2, READ: TLSv1 Handshake, &gt;length = 4 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** ServerHelloDone 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O [read] MD5 and SHA1 hashes:  len = 4 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O 0000: 0e 00 00     00                                        .... 

[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O ClientHandshaker: KeyManager      com.ibm.jsse2.hd 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** Certificate chain     [06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O JsseJCE:  Using KeyGenerator     IbmTlsRsaPremasterSecret from provider TBD via init 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O JsseJCE:  Using cipher      RSA/SSL/PKCS1Padding from provider TBD via init 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O Default : 2, handling exception:     javax.net.ssl.SSLKeyException: RSA premaster secret error 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O %% Invalidated:  [Session-23,     SSL_RSA_WITH_RC4_128_MD5] 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O [Raw read]: length = 4 
 [06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O 0000: 0e 00 00     00                                        .... 

[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O Default : 2, READ: TLSv1 Handshake, length = 4 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** ServerHelloDone 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O [read] MD5 and SHA1 hashes:  len = 4 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O 0000: 0e 00 00 00                                        .... 

[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O ClientHandshaker: KeyManager com.ibm.jsse2.hd 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** Certificate chain 
[06/11/13 06:17:44:042 GMT] 00000024 SystemOut     O *** 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O JsseJCE:  Using KeyGenerator IbmTlsRsaPremasterSecret from provider TBD via init 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O JsseJCE:  Using cipher RSA/SSL/PKCS1Padding from provider TBD via init 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O Default : 2, handling exception: javax.net.ssl.SSLKeyException: RSA premaster secret error 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O %% Invalidated:  [Session-23, SSL_RSA_WITH_RC4_128_MD5] 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O Default : 2, SEND TLSv1 ALERT:  fatal, description = unexpected_message 
[06/11/13 06:17:44:043 GMT] 00000024 SystemOut     O Default : 2, WRITE: TLSv1 Alert, length = 2 
[06/11/13 06:17:44:044 GMT] 00000024 SystemOut     O [Raw write]: length = 7 
[06/11/13 06:17:44:044 GMT] 00000024 SystemOut     O 0000: 15 03 01 00 02 02 0a                               ....... 

[06/11/13 06:17:44:044 GMT] 00000024 SystemOut     O Default : 2, called closeSocket() 
[06/11/13 06:17:44:044 GMT] 00000024 SystemOut     O Default : 2, called close() 
[06/11/13 06:17:44:044 GMT] 00000024 SystemOut     O Default : 2, called closeInternal(true) 
[06/11/13 06:17:44:045 GMT] 00000024 DSConfigurati W   DSRA8201W: DataSource  Configuration: DSRA8040I: Failed to connect to the DataSource.  Encountered java 
.sql.SQLException: Io exception: RSA premaster secret errorDSRA0010E: SQL State = null, Error Code = 17,002. 
java.sql.SQLException: Io exception: RSA premaster secret errorDSRA0010E: SQL State = null, Error Code = 17,002 
        at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:112) 
        at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:146) 
        at oracle.jdbc.driver.DatabaseError.throwSqlException(DatabaseError.java:255) 
        at oracle.jdbc.driver.T4CConnection.logon(T4CConnection.java:387) 
        at oracle.jdbc.driver.PhysicalConnection.&lt;init&gt;(PhysicalConnection.java:441) 
        at oracle.jdbc.driver.T4CConnection.&lt;init&gt;(T4CConnection.java:165) 
        at oracle.jdbc.driver.T4CDriverExtension.getConnection(T4CDriverExtension.java:35) 
        at oracle.jdbc.driver.OracleDriver.connect(OracleDriver.java:801) 
        at oracle.jdbc.pool.OracleDataSource.getPhysicalConnection(OracleDataSource.java:297) 
        at oracle.jdbc.pool.OracleDataSource.getConnection(OracleDataSource.java:221) 
        at oracle.jdbc.pool.OracleConnectionPoolDataSource.getPhysicalConnection(OracleConnectionPoolDataSource.java:157) 
        at oracle.jdbc.pool.OracleConnectionPoolDataSource.getPooledConnection(OracleConnectionPoolDataSource.java:94) 
        at com.ibm.ws.rsadapter.DSConfigurationHelper$2.run(DSConfigurationHelper.java:1687) 
        at com.ibm.ws.security.auth.ContextManagerImpl.runAs(ContextManagerImpl.java:5343) 
        at com.ibm.ws.security.auth.ContextManagerImpl.runAsSystem(ContextManagerImpl.java:5431) 
        at com.ibm.ws.security.core.SecurityContext.runAsSystem(SecurityContext.java:255) 
        at com.ibm.ws.rsadapter.DSConfigurationHelper$3.run    (DSConfigurationHelper.java:1703) 
        at com.ibm.ws.security.util.AccessController.doPrivileged(AccessController.java:118) 
    at com.ibm.ws.rsadapter.DSConfigurationHelper.getPooledConnection(DSConfigurationHelper.java:1715) 
    at com.ibm.ws.rsadapter.DSConfigurationHelper.getPooledConnection(DSConfigurationHelper.java:1610) 
    at com.ibm.ws.rsadapter.DSConfigurationHelper.getConnectionFromDSOrPooledDS(DSConfigurationHelper.java:3242) 
    at com.ibm.ws.rsadapter.DSConfigurationHelper.testConnectionForGUI(DSConfigurationHelper.java:3918) 
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:60) 
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:37) 
    at java.lang.reflect.Method.invoke(Method.java:611) 
    at com.ibm.ws.management.DataSourceConfigHelperMBean.testConnectionToDataSource2(DataSourceConfigHelperMBean.java:556) 
    at com.ibm.ws.management.DataSourceConfigHelperMBean.testConnection(DataSourceConfigHelperMBean.java:484) 
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:60) 
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:37) 
    at java.lang.reflect.Method.invoke(Method.java:611) 
    at sun.reflect.misc.Trampoline.invoke(MethodUtil.java:49) 
    at sun.reflect.GeneratedMethodAccessor51.invoke(Unknown Source) 
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:37) 
    at java.lang.reflect.Method.invoke(Method.java:611) 
    at sun.reflect.misc.MethodUtil.invoke(MethodUtil.java:256) 
    at javax.management.modelmbean.RequiredModelMBean.invokeMethod(RequiredModelMBean.java:1085) 
    at javax.management.modelmbean.RequiredModelMBean.invoke(RequiredModelMBean.java:966) 
    at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.invoke(DefaultMBeanServerInterceptor.java:848) 
    at com.sun.jmx.mbeanserver.JmxMBeanServer.invoke(JmxMBeanServer.java:773) 
    at com.ibm.ws.management.AdminServiceImpl$1.run(AdminServiceImpl.java:1331) 
    at com.ibm.ws.security.util.AccessController.doPrivileged(AccessController.java:118) 
    at com.ibm.ws.management.AdminServiceImpl.invoke(AdminServiceImpl.java:1224) 
    at com.ibm.ws.management.connector.AdminServiceDelegator.invoke(AdminServiceDelegator.java:181) 
    at com.ibm.ws.management.connector.ipc.CallRouter.route(CallRouter.java:242) 
    at com.ibm.ws.management.connector.ipc.IPCConnectorInboundLink.doWork(IPCConnectorInboundLink.java:353) 
    at com.ibm.ws.management.connector.ipc.IPCConnectorInboundLink$IPCConnectorReadCallback.complete(IPCConnectorInboundLink.java:595) 
    at com.ibm.ws.ssl.channel.impl.SSLReadServiceContext$SSLReadCompletedCallback.complete(SSLReadServiceContext.java:1784) 
    at com.ibm.ws.tcp.channel.impl.AioReadCompletionListener.futureCompleted(AioReadCompletionListener.java:165) 
    at com.ibm.io.async.AbstractAsyncFuture.invokeCallback(AbstractAsyncFuture.java:217) 
    at com.ibm.io.async.AsyncChannelFuture.fireCompletionActions(AsyncChannelFuture.java:161) 
    at com.ibm.io.async.AsyncFuture.completed(AsyncFuture.java:138) 
    at com.ibm.io.async.ResultHandler.complete(ResultHandler.java:204) 
    at com.ibm.io.async.ResultHandler.runEventProcessingLoop(ResultHandler.java:775) 
    at com.ibm.io.async.ResultHandler$2.run(ResultHandler.java:905) 
    at com.ibm.ws.util.ThreadPool$Worker.run(ThreadPool.java:1604) 
</code></pre>

<p>This shows that the underlying error is <strong>RSA premaster secret error</strong>, which I have googled and searched on SO; unfortunately non of the results have helped so far.</p>

<ul>
<li>This is on Websphere version 7.</li>
<li>We are using a PKCS12 certificate.</li>
<li>We are using IBM java 1.6.0 on our Linux Websphere server.</li>
<li>I know that the certificates are good as they can be used to connect in our batch process. </li>
<li>I also know that the webapp should be able to handle these connections as using JNDI and an SSL datasource in Tomcat works fine.</li>
</ul>

<p>Does anything appear wrong in what I am doing? Does anyone have suggestions on resolving this error or getting further to the root cause of it? </p>
",7/21/2014 11:17,RSA premaster secret error connecting to Oracle through Websphere over SSL,<java><oracle><ssl><websphere><ojdbc>,1,0,0
43224724,1,43229875,5/4/2017,23-10-2020,1297,1,1824,"<p>I accidentally disabled the pop-up error message for PL/SQL developer, is there a way to enable it? I have tried searching google and various of forums but did not find the correct answer.</p>
",8/12/2019 16:11,PL/SQL developer pop up error message,<oracle><plsql><plsqldeveloper>,2,0,0
11855799,1,11855809,7/8/2012,23-10-2020,2999,23,24599,"<p>I am making Java 1.6-JDBC-Oracle 11 code. I created a table called employee with id,name and age. I am getting the error - ORA-00911: invalid character. How can I fix this ?</p>

<p>Here is my code-</p>

<pre><code>import java.sql.*;
import java.util.Properties;
import java.io.IOException;
import java.io.FileInputStream;

public class HelloOracle {

    static String query =
        ""SELECT emp_id, emp_name, emp_age "" +
        ""FROM employee;"";

    public static void main(String[] args) {
        String username = """";
        String password = """";
        Properties prop = new Properties();
        try {
            FileInputStream fis = new FileInputStream(""Login.properties"");
            prop.load(fis);
        } catch (IOException ex) {
            ex.printStackTrace();
        }

        username = prop.getProperty(""username"").trim();
        password = prop.getProperty(""password"").trim();

        try {
            Connection con = DriverManager.getConnection(""jdbc:oracle:thin:@//localhost:1521/xe"", username, password);

            Statement stmt = con.createStatement();

            ResultSet rs = stmt.executeQuery(query);

            while (rs.next()) {
                System.out.print(rs.getString(""emp_id""));
                System.out.print(""  ,  "");
                System.out.print(rs.getString(""emp_name""));
                System.out.print(""  ,  "");
                System.out.print(rs.getString(""emp_age""));
                System.out.println();
            }
        } catch (SQLException e) {
            System.out.println(""Exception: "" + e);
        }

    }

}
</code></pre>

<p>Unfortunately, oracle error messages are not as informative as mysql or mssql and I am not able to trouble shoot them easily. I am also not able to see which line of code caused the exception.</p>
",12/2/2016 8:10,Understanding mysterious Oracle JDBC errors - ORA-00911: invalid character,<java><jdbc><oracle11g>,3,0,1
43245999,1,,6/4/2017,23-10-2020,1296,1,447,"<pre><code>with ticket_orders AS(
    select REGEXP_SUBSTR(st.ORDER_ID, '\d{3}-\d{7}-\d{7}') ""new_order_id""

from

(select 

REGEXP_SUBSTR(details, 'Order\s+ID(\s*\(s\))?:\s*\d{3}-\d{7}-\d{7}') AS ""ORDER_ID"" 
from o_remedy ort
) st)


select new_t.new_order_id from ticket_orders new_t;
</code></pre>

<p>I'm trying to execute the following sql statement but it keeps showing error as <code>""NEW_T"".""NEW_ORDER_ID"": invalid identifier</code>    </p>

<p>How to get this ""<code>new_order_id</code>"" because I need to join it further.</p>
",4/6/2017 5:37,Sql query not executing - showing invalid identifier error,<sql><oracle>,2,5,0
19852686,1,19853019,8/11/2013,23-10-2020,2541,2,181,"<p>I am getting the error after writing the below code for a simple insert..select stmnt . I am confused as there seems nothing wrong with syntax . 
<pre><code>
INSERT INTO dimension_tab(FACT_1_ID,FACT_2_ID,FACT_3_ID,FACT_4_ID,SALES_VALUE)
SELECT TRUNC(DBMS_RANDOM.value(low => 1, high => 3)) AS fact_1_id,
       TRUNC(DBMS_RANDOM.value(low => 1, high => 6)) AS fact_2_id,
       TRUNC(DBMS_RANDOM.value(low => 1, high => 11)) AS fact_3_id,
       TRUNC(DBMS_RANDOM.value(low => 1, high => 11)) AS fact_4_id,
       ROUND(DBMS_RANDOM.value(low => 1, high => 100), 2) AS sales_value
FROM   dual
CONNECT BY level &lt;= 1000;
COMMIT;
</pre></code></p>
",2/19/2017 15:26,Missing Right parenthesis error with `=>`,<sql><oracle><oracle10g>,2,1,0
11892043,1,11892275,9/8/2012,23-10-2020,2997,3,5926,"<p><strong>My Question:</strong> How do you query an 11g Oracle database to get a description of an error code?</p>

<p><strong>Background:</strong> Someone told me they had seen code once which would query oracle for details on a specific <code>ORA-code</code> error. I've been searching on Google for a little while now and can't seem to find anything like that. Does anyone know if this is possible? Is there a v$view for it or something?</p>

<p><strong>Why:</strong> I want to write a procedure which will return the description of an error code I give to it. So when it's written I could call it like this:</p>

<pre><code>select ora_code_desc('ORA-00000')
from dual;
</code></pre>

<p>And it would output:</p>

<pre><code>Normal, successful completion.
Cause: An operation has completed normally, having met no exceptions.
Action: No action required.
</code></pre>

<p>Or something like that :) Thanks for the help!</p>
",8/10/2012 7:37,Query Oracle for ORA-code error details,<sql><oracle><error-handling>,4,0,0
11893245,1,11893594,9/8/2012,23-10-2020,2997,2,308,"<p>This is a continuation from <a href=""https://stackoverflow.com/questions/11892043"">this question</a>.</p>

<p><strong>My Question:</strong> I'm looking for a function like <a href=""http://docs.oracle.com/cd/B19306_01/appdev.102/b14261/sqlerrm_function.htm"" rel=""nofollow noreferrer"">SQLERRM</a> which will give me a description for all Oracle error codes.</p>

<p>From <a href=""http://www.ora-code.com/"" rel=""nofollow noreferrer"">this website</a>, I found this list of oracle error types:</p>

<pre><code>AMD, AUD, CLS, DBV, DGM, DRG, EXP, IMG, IMP, KUP, LCD, LFI, LPX, LRM,
LSX, NCR, NID, NMP, NNC, NNF, NNL, NNO, NPL, NZE, O2F, O2I, O2U, OCI,
ORA-CODE, PCB, PCC, PLS, PLW, PRO, QSM, RMA, SQL, TNS, UDE, UDI, VID
</code></pre>

<p>Am I misunderstanding something or is this possible?</p>
",8/10/2012 20:10,SQLERRM - like function for other error types,<sql><oracle><function>,1,3,0
43277118,1,43277535,7/4/2017,23-10-2020,1295,1,2581,"<p>I have a normal View and iam getting the error message : </p>

<pre><code>[Error] Execution (6: 83): ORA-00604: error occurred at recursive SQL level 1
ORA-00001: unique constraint (SYS.I_COL1) violated
</code></pre>

<p>But I don't get what I am doing wrong. It says the <code>bacl.Description</code>, <code>batl.Description</code>, <code>bagl.description</code> are violating the uniqueness constraint.</p>

<pre><code>    CREATE OR REPLACE FORCE VIEW CCI.VW_TA04_BAC_PAGE_4_2 as
   SELECT 
          bac.id, 
         bac.code code, 
         bacl.DESCRIPTION, 
         bac.order_key, 
        bac.bat_id,  
        batl.description,  
        bac.bag_id,  
        bagl.description,  
        bac.weight_factor,  
        bac.display
     FROM BART_CATEGORIES bac,
          BART_CATEGORIES_LAE bacl,
          BART_CATEGORY_GROUPS bag,
          BART_CATEGORY_GROUPS_LAE bagl,
          BART_CATEGORY_TYPES bat,
          BART_CATEGORY_TYPES_LAE batl
    WHERE bacl.lae_id = pkg_process.language
    AND batl.lae_id = pkg_process.language
    AND bagl.lae_id = pkg_process.language

    AND (bac.bag_id = bag.id)
    AND (bac.bat_id = bat.id)     

    AND (bacl.BAC_ID = bac.id)
    AND (bagl.BAG_ID = bag.id)
    AND (batl.BAT_ID = bat.id)
</code></pre>

<p>Thanks for any advice.</p>
",4/7/2017 12:04,How to avoid 'unique constraint' error message when creating a view,<sql><oracle><view>,1,0,0
43637438,1,43637930,26-04-2017,23-10-2020,1276,5,10624,"<p>I started out with a query as such:</p>

<pre><code>    SELECT A.*
      FROM TABLE_A A
INNER JOIN TABLE_B B
        ON A.YEAR = B.YEAR
     WHERE A.ID IN (SELECT ID FROM TABLE_B)
</code></pre>

<p>The above query gave me duplicate records, so I added the <code>DISTINCT</code> keyword as such:</p>

<pre><code>    SELECT DISTINCT A.*
      FROM TABLE_A A
INNER JOIN TABLE_B B
        ON A.YEAR = B.YEAR
     WHERE A.ID IN (SELECT ID FROM TABLE_B)
</code></pre>

<p>This second query gave me the following error:</p>

<blockquote>
  <p>ORA-00932: inconsistent datatypes: expected - got CLOB</p>
  
  <ol start=""932"">
  <li>00000 -  ""inconsistent datatypes: expected %s got %s""</li>
  </ol>
</blockquote>

<p>I finally corrected the query and eliminated the duplicate records by moving the condition in the <code>WHERE</code> clause to the <code>INNER JOIN</code> like this:</p>

<pre><code>    SELECT A.*
      FROM TABLE_A A
INNER JOIN TABLE_B B
        ON A.YEAR = B.YEAR
       AND A.ID = B.ID
</code></pre>

<p>I just don't understand why the second query did not work. Why does adding the <code>DISTINCT</code> keyword here suddenly cause an issue?</p>
",1/22/2020 14:46,ORA-00932 (inconsistent datatypes: expected - got CLOB) error that I do not understand,<sql><oracle>,2,0,1
43638706,1,,26-04-2017,23-10-2020,1276,1,550,"<p>I am having an issue connecting to a remote database, I have an error with tnsping :</p>

<pre><code>tnsping QT
Used TNSNAMES adapter to resolve the alias
Attempting to contact (DESCRIPTION=(ADDRESS_LIST=(ADDRESS=(PROTOCOL=TCP)(HOST=myurl.com)(PORT=1521)))(CONNECT_DATA=(SERVICE_NAME=mySvc)))
TNS-12541: TNS:no listener
</code></pre>

<p>My tnsnames.ora :</p>

<pre><code>QT=(DESCRIPTION=(ADDRESS_LIST=(ADDRESS=(PROTOCOL=TCP)(HOST=dv32myrdb.ft.fr)(PORT=1521)))(CONNECT_DATA=(SERVICE_NAME=mySvc)))
</code></pre>

<p><code>TNS_ADMIN</code> env variable is set to the folder which contains <code>tnsnames</code> file :</p>

<pre><code>C:\oracle11\product\11.2.0\client_1\network\admin
</code></pre>

<p>I also added the Oracle client folder to <code>PATH</code> variable :</p>

<pre><code>C:\oracle11\product\11.2.0\client_1\bin
</code></pre>

<p>I know server side is OK since I can connect from another client with sqlplus.</p>

<p>Here is my spec :</p>

<ul>
<li>Windows 10</li>
<li>Oracle Client 11.2.0</li>
<li>Oracle DB 11g</li>
</ul>

<p>It just seems something is badly configured but I have no clue what it is.
The DB is in a VLAN in which I am currently in.</p>

<p>Thank you for any help.</p>
",10/9/2019 8:39,"Can't connect to Oracle DB, error 12541 : No Listener",<oracle><oracle11g><listener>,0,3,0
35194418,1,,4/2/2016,23-10-2020,1723,1,35,"<pre><code>ERROR: Attempt to load Oracle client libraries threw BadImageFormatException.  
This problem will occur when running in 64 bit mode with the 32 bit Oracle client components installed.
</code></pre>

<p>I am running an application in <code>Visual Studio 12</code> and first I installed <code>Oracle 11g 64 bit</code> on <code>Windows 7 64bit</code> after than it was showing the same error Attempt to load.</p>

<p>Then I installed <code>SQL developer</code> 32 bit mode using <code>jdk</code> 32 bit then my report mailers that is also developed in the same application started working but my application that I used to run on local host is not accepting my credentials and displaying the same error when checking data connection in server explorer.</p>

<p>I tried installing both the 32 bit and 64 bit and changing configuration manager mode to everything(cpu , 64 bit , 32 bit ).</p>
",2/4/2016 9:55,error in runninng application in visual studio,<oracle><visual-studio>,0,5,0
5101635,1,5229148,24-02-2011,23-10-2020,3529,3,7840,"<p>I have deleted some data from the table TAB1. 
In order to claim the space i am performing</p>

<p>alter table TAB1 enable row movement;  > goes fine
alter table TAB1 shrink space;   > ORA-10631: SHRINK clause should not be specified for this object</p>

<p>This is because there are function based indexes in the table. We can't shrink a table with function based indexes. Any work around exists for this issue.</p>
",1/7/2015 13:28,Oracle Shrink space issue- alter table <table> shrink space returns the error ORA-10631because of function based indexes. Any workaround exists?,<oracle><oracle10g>,2,1,0
27507016,1,,16-12-2014,23-10-2020,2138,4,1742,"<p>I've tried 3 different Macs running OS X 10.10, R 3.1.2, Java 1.8.0_25, and rJava 0.9-7. In all three cases rJava installs from source without error but after running .jinit(), fails to detect Java and prompts to install Java 6 from apple. </p>

<p>Something similar happens with Netlogo 5.1.0: </p>

<p><img src=""https://i.stack.imgur.com/nh8nj.png"" alt=""enter image description here""></p>

<p>I've spent hours researching online, but haven't yet found a solution and tried various things like manually setting JAVA_HOME and LD_LIBRARY_PATH to no avail.</p>

<pre><code>R CMD javareconf
Java interpreter : /usr/bin/java
Java version : 1.8.0_25
Java home path : /Library/Java/JavaVirtualMachines/jdk1.8.0_25.jdk/Contents/Home/jre
Java compiler : /usr/bin/javac
Java headers gen.: /usr/bin/javah
Java archive tool: /usr/bin/jar
...
~ % echo $JAVA_HOME
/Library/Java/JavaVirtualMachines/jdk1.8.0_25.jdk/Contents/Home/jre
~ % echo $LD_LIBRARY_PATH
/Library/Java/JavaVirtualMachines/jdk1.8.0_25.jdk/Contents/Home/jre/lib/server

~ % R CMD INSTALL rJava_0.9-7.tar.gz
~ % R

library('rJava')
.jinit()
No Java runtime present, requesting install.
</code></pre>

<p>I suspect this has to do with Oracle, because rJava loads the correct JVM, but Oracle's code attempts to fall back to Apple Java or something like that.</p>

<p>Any ideas?</p>
",4/23/2015 22:31,"""No Java runtime"" error in OS X 10.10 using Oracle's 1.8.0 JVM",<java><macos><oracle><jvm>,2,0,0
